subject_id,split,size,z,depth,slice_score,n_classes_in_slice,class_name,class_idx,area,area_frac
s0037,train,128,62,128,9.8425,14,lung_upper_lobe_right,49,260,0.01587
s0037,train,128,62,128,9.8425,14,heart,28,208,0.0127
s0037,train,128,62,128,9.8425,14,aorta,3,158,0.00964
s0037,train,128,62,128,9.8425,14,vertebrae_T8,113,122,0.00745
s0037,train,128,62,128,9.8425,14,costal_cartilages,16,115,0.00702
s0037,train,128,62,128,9.8425,14,pulmonary_vein,53,57,0.00348
s0037,train,128,62,128,9.8425,14,autochthon_left,5,52,0.00317
s0037,train,128,62,128,9.8425,14,autochthon_right,6,43,0.00262
s0037,train,128,62,128,9.8425,14,sternum,85,31,0.00189
s0037,train,128,62,128,9.8425,14,atrial_appendage_left,4,27,0.00165
s0038,test,128,86,128,8.5813,13,liver,44,256,0.01562
s0038,test,128,86,128,8.5813,13,stomach,86,185,0.01129
s0038,test,128,86,128,8.5813,13,spleen,84,132,0.00806
s0038,test,128,86,128,8.5813,13,kidney_right,43,120,0.00732
s0038,test,128,86,128,8.5813,13,autochthon_left,5,107,0.00653
s0038,test,128,86,128,8.5813,13,kidney_left,42,105,0.00641
s0038,test,128,86,128,8.5813,13,vertebrae_L2,101,105,0.00641
s0038,test,128,86,128,8.5813,13,small_bowel,82,95,0.0058
s0038,test,128,86,128,8.5813,13,autochthon_right,6,86,0.00525
s0038,test,128,86,128,8.5813,13,colon,13,74,0.00452
s0038,test,128,86,128,8.5813,13,pancreas,50,58,0.00354
s0038,test,128,86,128,8.5813,13,duodenum,17,30,0.00183
s0038,test,128,86,128,8.5813,13,inferior_vena_cava,39,25,0.00153
s0039,train,128,45,128,8.9017,14,liver,44,771,0.04706
s0039,train,128,45,128,8.9017,14,kidney_right,43,161,0.00983
s0039,train,128,45,128,8.9017,14,kidney_left,42,135,0.00824
s0039,train,128,45,128,8.9017,14,autochthon_left,5,131,0.008
s0039,train,128,45,128,8.9017,14,pancreas,50,127,0.00775
s0039,train,128,45,128,8.9017,14,autochthon_right,6,116,0.00708
s0039,train,128,45,128,8.9017,14,vertebrae_L1,100,109,0.00665
s0039,train,128,45,128,8.9017,14,spleen,84,107,0.00653
s0039,train,128,45,128,8.9017,14,colon,13,90,0.00549
s0039,train,128,45,128,8.9017,14,stomach,86,62,0.00378
s0039,train,128,45,128,8.9017,14,gallbladder,21,35,0.00214
s0039,train,128,45,128,8.9017,14,inferior_vena_cava,39,33,0.00201
s0039,train,128,45,128,8.9017,14,duodenum,17,31,0.00189
s0039,train,128,45,128,8.9017,14,costal_cartilages,16,26,0.00159
s0040,test,128,97,128,6.9009,11,lung_lower_lobe_right,46,324,0.01978
s0040,test,128,97,128,6.9009,11,lung_lower_lobe_left,45,313,0.0191
s0040,test,128,97,128,6.9009,11,lung_upper_lobe_left,48,303,0.01849
s0040,test,128,97,128,6.9009,11,lung_upper_lobe_right,49,254,0.0155
s0040,test,128,97,128,6.9009,11,heart,28,98,0.00598
s0040,test,128,97,128,6.9009,11,lung_middle_lobe_right,47,91,0.00555
s0040,test,128,97,128,6.9009,11,aorta,3,55,0.00336
s0040,test,128,97,128,6.9009,11,vertebrae_T7,112,40,0.00244
s0040,test,128,97,128,6.9009,11,costal_cartilages,16,34,0.00208
s0040,test,128,97,128,6.9009,11,autochthon_left,5,29,0.00177
s0040,test,128,97,128,6.9009,11,autochthon_right,6,27,0.00165
s0042,train,128,96,128,9.7054,16,liver,44,588,0.03589
s0042,train,128,96,128,9.7054,16,spleen,84,148,0.00903
s0042,train,128,96,128,9.7054,16,colon,13,147,0.00897
s0042,train,128,96,128,9.7054,16,vertebrae_L1,100,135,0.00824
s0042,train,128,96,128,9.7054,16,stomach,86,126,0.00769
s0042,train,128,96,128,9.7054,16,pancreas,50,118,0.0072
s0042,train,128,96,128,9.7054,16,autochthon_left,5,109,0.00665
s0042,train,128,96,128,9.7054,16,kidney_right,43,107,0.00653
s0042,train,128,96,128,9.7054,16,autochthon_right,6,103,0.00629
s0042,train,128,96,128,9.7054,16,kidney_left,42,90,0.00549
s0042,train,128,96,128,9.7054,16,small_bowel,82,78,0.00476
s0042,train,128,96,128,9.7054,16,gallbladder,21,64,0.00391
s0042,train,128,96,128,9.7054,16,duodenum,17,34,0.00208
s0042,train,128,96,128,9.7054,16,portal_vein_and_splenic_vein,51,34,0.00208
s0042,train,128,96,128,9.7054,16,inferior_vena_cava,39,26,0.00159
s0042,train,128,96,128,9.7054,16,aorta,3,25,0.00153
s0043,train,128,8,128,8.7634,17,lung_upper_lobe_right,49,349,0.0213
s0043,train,128,8,128,8.7634,17,vertebrae_T2,107,216,0.01318
s0043,train,128,8,128,8.7634,17,lung_upper_lobe_left,48,174,0.01062
s0043,train,128,8,128,8.7634,17,vertebrae_T1,106,150,0.00916
s0043,train,128,8,128,8.7634,17,autochthon_left,5,126,0.00769
s0043,train,128,8,128,8.7634,17,scapula_left,79,125,0.00763
s0043,train,128,8,128,8.7634,17,autochthon_right,6,121,0.00739
s0043,train,128,8,128,8.7634,17,rib_left_2,55,70,0.00427
s0043,train,128,8,128,8.7634,17,clavicula_left,11,64,0.00391
s0043,train,128,8,128,8.7634,17,trachea,91,60,0.00366
s0043,train,128,8,128,8.7634,17,subclavian_artery_right,88,58,0.00354
s0043,train,128,8,128,8.7634,17,thyroid_gland,90,55,0.00336
s0043,train,128,8,128,8.7634,17,spinal_cord,83,48,0.00293
s0043,train,128,8,128,8.7634,17,rib_right_2,67,41,0.0025
s0043,train,128,8,128,8.7634,17,esophagus,18,28,0.00171
s0043,train,128,8,128,8.7634,17,rib_left_1,54,27,0.00165
s0043,train,128,8,128,8.7634,17,rib_right_1,66,27,0.00165
s0044,train,128,17,128,12.6213,23,lung_upper_lobe_right,49,1005,0.06134
s0044,train,128,17,128,12.6213,23,lung_upper_lobe_left,48,616,0.0376
s0044,train,128,17,128,12.6213,23,vertebrae_T2,107,294,0.01794
s0044,train,128,17,128,12.6213,23,scapula_left,79,217,0.01324
s0044,train,128,17,128,12.6213,23,autochthon_right,6,195,0.0119
s0044,train,128,17,128,12.6213,23,sternum,85,176,0.01074
s0044,train,128,17,128,12.6213,23,autochthon_left,5,169,0.01031
s0044,train,128,17,128,12.6213,23,brachiocephalic_vein_left,8,91,0.00555
s0044,train,128,17,128,12.6213,23,subclavian_artery_left,87,91,0.00555
s0044,train,128,17,128,12.6213,23,rib_right_1,66,89,0.00543
s0044,train,128,17,128,12.6213,23,rib_right_2,67,89,0.00543
s0044,train,128,17,128,12.6213,23,rib_left_1,54,85,0.00519
s0044,train,128,17,128,12.6213,23,brachiocephalic_vein_right,9,82,0.005
s0044,train,128,17,128,12.6213,23,clavicula_left,11,79,0.00482
s0044,train,128,17,128,12.6213,23,rib_left_2,55,70,0.00427
s0044,train,128,17,128,12.6213,23,scapula_right,80,58,0.00354
s0044,train,128,17,128,12.6213,23,clavicula_right,12,54,0.0033
s0044,train,128,17,128,12.6213,23,brachiocephalic_trunk,7,52,0.00317
s0044,train,128,17,128,12.6213,23,esophagus,18,50,0.00305
s0044,train,128,17,128,12.6213,23,trachea,91,42,0.00256
s0044,train,128,17,128,12.6213,23,vertebrae_T1,106,40,0.00244
s0044,train,128,17,128,12.6213,23,spinal_cord,83,34,0.00208
s0044,train,128,17,128,12.6213,23,common_carotid_artery_left,14,27,0.00165
s0045,val,128,90,128,10.6422,18,liver,44,730,0.04456
s0045,val,128,90,128,10.6422,18,colon,13,266,0.01624
s0045,val,128,90,128,10.6422,18,stomach,86,169,0.01031
s0045,val,128,90,128,10.6422,18,kidney_left,42,158,0.00964
s0045,val,128,90,128,10.6422,18,vertebrae_L2,101,147,0.00897
s0045,val,128,90,128,10.6422,18,autochthon_left,5,142,0.00867
s0045,val,128,90,128,10.6422,18,kidney_right,43,142,0.00867
s0045,val,128,90,128,10.6422,18,autochthon_right,6,133,0.00812
s0045,val,128,90,128,10.6422,18,spleen,84,115,0.00702
s0045,val,128,90,128,10.6422,18,small_bowel,82,76,0.00464
s0045,val,128,90,128,10.6422,18,aorta,3,69,0.00421
s0045,val,128,90,128,10.6422,18,pancreas,50,60,0.00366
s0045,val,128,90,128,10.6422,18,costal_cartilages,16,56,0.00342
s0045,val,128,90,128,10.6422,18,duodenum,17,40,0.00244
s0045,val,128,90,128,10.6422,18,iliopsoas_right,38,38,0.00232
s0045,val,128,90,128,10.6422,18,inferior_vena_cava,39,36,0.0022
s0045,val,128,90,128,10.6422,18,iliopsoas_left,37,32,0.00195
s0045,val,128,90,128,10.6422,18,gallbladder,21,30,0.00183
s0046,train,128,31,128,12.192,14,lung_lower_lobe_right,46,1422,0.08679
s0046,train,128,31,128,12.192,14,lung_lower_lobe_left,45,616,0.0376
s0046,train,128,31,128,12.192,14,spleen,84,536,0.03271
s0046,train,128,31,128,12.192,14,lung_middle_lobe_right,47,304,0.01855
s0046,train,128,31,128,12.192,14,vertebrae_T11,116,171,0.01044
s0046,train,128,31,128,12.192,14,stomach,86,167,0.01019
s0046,train,128,31,128,12.192,14,heart,28,154,0.0094
s0046,train,128,31,128,12.192,14,costal_cartilages,16,130,0.00793
s0046,train,128,31,128,12.192,14,autochthon_right,6,129,0.00787
s0046,train,128,31,128,12.192,14,autochthon_left,5,119,0.00726
s0046,train,128,31,128,12.192,14,liver,44,114,0.00696
s0046,train,128,31,128,12.192,14,aorta,3,102,0.00623
s0046,train,128,31,128,12.192,14,inferior_vena_cava,39,58,0.00354
s0046,train,128,31,128,12.192,14,vertebrae_T10,115,29,0.00177
s0048,train,128,94,128,12.127,17,lung_lower_lobe_left,45,1389,0.08478
s0048,train,128,94,128,12.127,17,lung_lower_lobe_right,46,1349,0.08234
s0048,train,128,94,128,12.127,17,liver,44,996,0.06079
s0048,train,128,94,128,12.127,17,lung_upper_lobe_left,48,709,0.04327
s0048,train,128,94,128,12.127,17,heart,28,470,0.02869
s0048,train,128,94,128,12.127,17,lung_middle_lobe_right,47,452,0.02759
s0048,train,128,94,128,12.127,17,autochthon_left,5,112,0.00684
s0048,train,128,94,128,12.127,17,costal_cartilages,16,108,0.00659
s0048,train,128,94,128,12.127,17,autochthon_right,6,107,0.00653
s0048,train,128,94,128,12.127,17,aorta,3,100,0.0061
s0048,train,128,94,128,12.127,17,inferior_vena_cava,39,87,0.00531
s0048,train,128,94,128,12.127,17,vertebrae_T10,115,87,0.00531
s0048,train,128,94,128,12.127,17,rib_right_9,74,52,0.00317
s0048,train,128,94,128,12.127,17,rib_left_9,62,51,0.00311
s0048,train,128,94,128,12.127,17,esophagus,18,39,0.00238
s0048,train,128,94,128,12.127,17,vertebrae_T9,114,38,0.00232
s0048,train,128,94,128,12.127,17,rib_right_7,72,31,0.00189
s0049,train,128,94,128,7.2156,8,lung_middle_lobe_right,47,269,0.01642
s0049,train,128,94,128,7.2156,8,heart,28,262,0.01599
s0049,train,128,94,128,7.2156,8,lung_lower_lobe_right,46,233,0.01422
s0049,train,128,94,128,7.2156,8,lung_upper_lobe_left,48,225,0.01373
s0049,train,128,94,128,7.2156,8,lung_lower_lobe_left,45,174,0.01062
s0049,train,128,94,128,7.2156,8,liver,44,111,0.00677
s0049,train,128,94,128,7.2156,8,aorta,3,79,0.00482
s0049,train,128,94,128,7.2156,8,vertebrae_T8,113,48,0.00293
s0050,train,128,96,128,7.0867,11,lung_upper_lobe_left,48,338,0.02063
s0050,train,128,96,128,7.0867,11,lung_middle_lobe_right,47,244,0.01489
s0050,train,128,96,128,7.0867,11,lung_lower_lobe_right,46,232,0.01416
s0050,train,128,96,128,7.0867,11,lung_lower_lobe_left,45,200,0.01221
s0050,train,128,96,128,7.0867,11,heart,28,142,0.00867
s0050,train,128,96,128,7.0867,11,lung_upper_lobe_right,49,124,0.00757
s0050,train,128,96,128,7.0867,11,vertebrae_T7,112,46,0.00281
s0050,train,128,96,128,7.0867,11,aorta,3,42,0.00256
s0050,train,128,96,128,7.0867,11,autochthon_left,5,31,0.00189
s0050,train,128,96,128,7.0867,11,pulmonary_vein,53,31,0.00189
s0050,train,128,96,128,7.0867,11,autochthon_right,6,29,0.00177
s0052,train,128,103,128,9.3897,14,liver,44,1106,0.0675
s0052,train,128,103,128,9.3897,14,spleen,84,431,0.02631
s0052,train,128,103,128,9.3897,14,colon,13,172,0.0105
s0052,train,128,103,128,9.3897,14,vertebrae_L1,100,160,0.00977
s0052,train,128,103,128,9.3897,14,small_bowel,82,141,0.00861
s0052,train,128,103,128,9.3897,14,autochthon_left,5,139,0.00848
s0052,train,128,103,128,9.3897,14,pancreas,50,133,0.00812
s0052,train,128,103,128,9.3897,14,autochthon_right,6,122,0.00745
s0052,train,128,103,128,9.3897,14,gallbladder,21,86,0.00525
s0052,train,128,103,128,9.3897,14,stomach,86,84,0.00513
s0052,train,128,103,128,9.3897,14,portal_vein_and_splenic_vein,51,80,0.00488
s0052,train,128,103,128,9.3897,14,aorta,3,52,0.00317
s0052,train,128,103,128,9.3897,14,vertebrae_T12,117,30,0.00183
s0052,train,128,103,128,9.3897,14,inferior_vena_cava,39,27,0.00165
s0053,train,128,94,128,9.9083,14,liver,44,716,0.0437
s0053,train,128,94,128,9.9083,14,spleen,84,234,0.01428
s0053,train,128,94,128,9.9083,14,kidney_left,42,158,0.00964
s0053,train,128,94,128,9.9083,14,colon,13,144,0.00879
s0053,train,128,94,128,9.9083,14,kidney_right,43,141,0.00861
s0053,train,128,94,128,9.9083,14,small_bowel,82,138,0.00842
s0053,train,128,94,128,9.9083,14,autochthon_left,5,111,0.00677
s0053,train,128,94,128,9.9083,14,autochthon_right,6,100,0.0061
s0053,train,128,94,128,9.9083,14,stomach,86,97,0.00592
s0053,train,128,94,128,9.9083,14,gallbladder,21,83,0.00507
s0053,train,128,94,128,9.9083,14,vertebrae_L1,100,71,0.00433
s0053,train,128,94,128,9.9083,14,costal_cartilages,16,49,0.00299
s0053,train,128,94,128,9.9083,14,duodenum,17,46,0.00281
s0053,train,128,94,128,9.9083,14,portal_vein_and_splenic_vein,51,35,0.00214
s0054,train,128,88,128,9.2628,14,liver,44,624,0.03809
s0054,train,128,88,128,9.2628,14,stomach,86,316,0.01929
s0054,train,128,88,128,9.2628,14,vertebrae_L1,100,163,0.00995
s0054,train,128,88,128,9.2628,14,small_bowel,82,145,0.00885
s0054,train,128,88,128,9.2628,14,kidney_right,43,139,0.00848
s0054,train,128,88,128,9.2628,14,colon,13,128,0.00781
s0054,train,128,88,128,9.2628,14,autochthon_left,5,120,0.00732
s0054,train,128,88,128,9.2628,14,spleen,84,113,0.0069
s0054,train,128,88,128,9.2628,14,kidney_left,42,112,0.00684
s0054,train,128,88,128,9.2628,14,autochthon_right,6,71,0.00433
s0054,train,128,88,128,9.2628,14,gallbladder,21,60,0.00366
s0054,train,128,88,128,9.2628,14,duodenum,17,46,0.00281
s0054,train,128,88,128,9.2628,14,pancreas,50,41,0.0025
s0054,train,128,88,128,9.2628,14,aorta,3,35,0.00214
s0056,train,128,26,128,12.0151,22,lung_upper_lobe_right,49,654,0.03992
s0056,train,128,26,128,12.0151,22,lung_upper_lobe_left,48,603,0.0368
s0056,train,128,26,128,12.0151,22,vertebrae_T2,107,209,0.01276
s0056,train,128,26,128,12.0151,22,thyroid_gland,90,192,0.01172
s0056,train,128,26,128,12.0151,22,autochthon_right,6,172,0.0105
s0056,train,128,26,128,12.0151,22,clavicula_right,12,168,0.01025
s0056,train,128,26,128,12.0151,22,autochthon_left,5,148,0.00903
s0056,train,128,26,128,12.0151,22,clavicula_left,11,141,0.00861
s0056,train,128,26,128,12.0151,22,subclavian_artery_right,88,136,0.0083
s0056,train,128,26,128,12.0151,22,trachea,91,107,0.00653
s0056,train,128,26,128,12.0151,22,scapula_left,79,106,0.00647
s0056,train,128,26,128,12.0151,22,subclavian_artery_left,87,106,0.00647
s0056,train,128,26,128,12.0151,22,scapula_right,80,95,0.0058
s0056,train,128,26,128,12.0151,22,vertebrae_T1,106,68,0.00415
s0056,train,128,26,128,12.0151,22,esophagus,18,58,0.00354
s0056,train,128,26,128,12.0151,22,rib_right_2,67,43,0.00262
s0056,train,128,26,128,12.0151,22,rib_left_2,55,42,0.00256
s0056,train,128,26,128,12.0151,22,vertebrae_T3,108,40,0.00244
s0056,train,128,26,128,12.0151,22,spinal_cord,83,34,0.00208
s0056,train,128,26,128,12.0151,22,rib_right_3,68,31,0.00189
s0056,train,128,26,128,12.0151,22,rib_left_1,54,28,0.00171
s0056,train,128,26,128,12.0151,22,rib_right_1,66,27,0.00165
s0057,train,128,98,128,11.3919,18,lung_upper_lobe_right,49,690,0.04211
s0057,train,128,98,128,11.3919,18,lung_lower_lobe_right,46,598,0.0365
s0057,train,128,98,128,11.3919,18,lung_lower_lobe_left,45,471,0.02875
s0057,train,128,98,128,11.3919,18,lung_upper_lobe_left,48,470,0.02869
s0057,train,128,98,128,11.3919,18,heart,28,219,0.01337
s0057,train,128,98,128,11.3919,18,aorta,3,131,0.008
s0057,train,128,98,128,11.3919,18,vertebrae_T7,112,117,0.00714
s0057,train,128,98,128,11.3919,18,costal_cartilages,16,101,0.00616
s0057,train,128,98,128,11.3919,18,rib_right_7,72,83,0.00507
s0057,train,128,98,128,11.3919,18,lung_middle_lobe_right,47,81,0.00494
s0057,train,128,98,128,11.3919,18,rib_left_7,60,73,0.00446
s0057,train,128,98,128,11.3919,18,pulmonary_vein,53,59,0.0036
s0057,train,128,98,128,11.3919,18,atrial_appendage_left,4,49,0.00299
s0057,train,128,98,128,11.3919,18,autochthon_left,5,44,0.00269
s0057,train,128,98,128,11.3919,18,autochthon_right,6,44,0.00269
s0057,train,128,98,128,11.3919,18,sternum,85,36,0.0022
s0057,train,128,98,128,11.3919,18,scapula_right,80,31,0.00189
s0057,train,128,98,128,11.3919,18,superior_vena_cava,89,29,0.00177
s0058,train,128,84,128,9.7874,14,liver,44,549,0.03351
s0058,train,128,84,128,9.7874,14,stomach,86,182,0.01111
s0058,train,128,84,128,9.7874,14,small_bowel,82,165,0.01007
s0058,train,128,84,128,9.7874,14,kidney_left,42,155,0.00946
s0058,train,128,84,128,9.7874,14,autochthon_left,5,136,0.0083
s0058,train,128,84,128,9.7874,14,kidney_right,43,117,0.00714
s0058,train,128,84,128,9.7874,14,autochthon_right,6,115,0.00702
s0058,train,128,84,128,9.7874,14,spleen,84,101,0.00616
s0058,train,128,84,128,9.7874,14,colon,13,100,0.0061
s0058,train,128,84,128,9.7874,14,duodenum,17,88,0.00537
s0058,train,128,84,128,9.7874,14,pancreas,50,87,0.00531
s0058,train,128,84,128,9.7874,14,vertebrae_L1,100,73,0.00446
s0058,train,128,84,128,9.7874,14,gallbladder,21,56,0.00342
s0058,train,128,84,128,9.7874,14,inferior_vena_cava,39,27,0.00165
s0059,train,128,101,128,5.3729,7,lung_middle_lobe_right,47,172,0.0105
s0059,train,128,101,128,5.3729,7,lung_upper_lobe_left,48,161,0.00983
s0059,train,128,101,128,5.3729,7,lung_lower_lobe_left,45,114,0.00696
s0059,train,128,101,128,5.3729,7,lung_lower_lobe_right,46,88,0.00537
s0059,train,128,101,128,5.3729,7,heart,28,81,0.00494
s0059,train,128,101,128,5.3729,7,lung_upper_lobe_right,49,71,0.00433
s0059,train,128,101,128,5.3729,7,aorta,3,47,0.00287
s0061,train,128,23,128,10.3663,18,lung_upper_lobe_right,49,1223,0.07465
s0061,train,128,23,128,10.3663,18,lung_upper_lobe_left,48,999,0.06097
s0061,train,128,23,128,10.3663,18,vertebrae_T4,109,140,0.00854
s0061,train,128,23,128,10.3663,18,sternum,85,131,0.008
s0061,train,128,23,128,10.3663,18,aorta,3,92,0.00562
s0061,train,128,23,128,10.3663,18,rib_right_5,70,90,0.00549
s0061,train,128,23,128,10.3663,18,scapula_right,80,86,0.00525
s0061,train,128,23,128,10.3663,18,rib_left_5,58,73,0.00446
s0061,train,128,23,128,10.3663,18,scapula_left,79,73,0.00446
s0061,train,128,23,128,10.3663,18,brachiocephalic_vein_left,8,69,0.00421
s0061,train,128,23,128,10.3663,18,autochthon_left,5,60,0.00366
s0061,train,128,23,128,10.3663,18,autochthon_right,6,50,0.00305
s0061,train,128,23,128,10.3663,18,lung_lower_lobe_left,45,50,0.00305
s0061,train,128,23,128,10.3663,18,costal_cartilages,16,48,0.00293
s0061,train,128,23,128,10.3663,18,trachea,91,43,0.00262
s0061,train,128,23,128,10.3663,18,brachiocephalic_trunk,7,33,0.00201
s0061,train,128,23,128,10.3663,18,brachiocephalic_vein_right,9,31,0.00189
s0061,train,128,23,128,10.3663,18,esophagus,18,27,0.00165
s0062,train,128,93,128,8.1734,14,small_bowel,82,620,0.03784
s0062,train,128,93,128,8.1734,14,hip_left,29,153,0.00934
s0062,train,128,93,128,8.1734,14,hip_right,30,150,0.00916
s0062,train,128,93,128,8.1734,14,iliopsoas_right,38,123,0.00751
s0062,train,128,93,128,8.1734,14,colon,13,117,0.00714
s0062,train,128,93,128,8.1734,14,gluteus_medius_right,25,110,0.00671
s0062,train,128,93,128,8.1734,14,vertebrae_S1,105,107,0.00653
s0062,train,128,93,128,8.1734,14,vertebrae_L5,104,100,0.0061
s0062,train,128,93,128,8.1734,14,autochthon_right,6,93,0.00568
s0062,train,128,93,128,8.1734,14,iliopsoas_left,37,83,0.00507
s0062,train,128,93,128,8.1734,14,autochthon_left,5,79,0.00482
s0062,train,128,93,128,8.1734,14,gluteus_medius_left,24,60,0.00366
s0062,train,128,93,128,8.1734,14,sacrum,78,51,0.00311
s0062,train,128,93,128,8.1734,14,spinal_cord,83,33,0.00201
s0063,train,128,29,128,10.7382,24,lung_upper_lobe_right,49,586,0.03577
s0063,train,128,29,128,10.7382,24,lung_upper_lobe_left,48,463,0.02826
s0063,train,128,29,128,10.7382,24,scapula_left,79,227,0.01385
s0063,train,128,29,128,10.7382,24,scapula_right,80,215,0.01312
s0063,train,128,29,128,10.7382,24,vertebrae_T2,107,202,0.01233
s0063,train,128,29,128,10.7382,24,humerus_right,32,91,0.00555
s0063,train,128,29,128,10.7382,24,vertebrae_T3,108,89,0.00543
s0063,train,128,29,128,10.7382,24,sternum,85,83,0.00507
s0063,train,128,29,128,10.7382,24,rib_left_1,54,76,0.00464
s0063,train,128,29,128,10.7382,24,rib_right_1,66,74,0.00452
s0063,train,128,29,128,10.7382,24,autochthon_right,6,72,0.00439
s0063,train,128,29,128,10.7382,24,clavicula_right,12,56,0.00342
s0063,train,128,29,128,10.7382,24,autochthon_left,5,55,0.00336
s0063,train,128,29,128,10.7382,24,brachiocephalic_trunk,7,44,0.00269
s0063,train,128,29,128,10.7382,24,brachiocephalic_vein_left,8,43,0.00262
s0063,train,128,29,128,10.7382,24,rib_right_2,67,43,0.00262
s0063,train,128,29,128,10.7382,24,brachiocephalic_vein_right,9,40,0.00244
s0063,train,128,29,128,10.7382,24,humerus_left,31,40,0.00244
s0063,train,128,29,128,10.7382,24,trachea,91,35,0.00214
